id,title,release_date,revenue,genres
61117,Hardbodies 2,1986-09-12,0.0,['Comedy']
52736,Hardbodies,1984-05-04,0.0,['Comedy']
37573,My Only Sunshine,2009-03-05,0.0,['Drama']
84724,Stitches,1985-11-01,0.0,['Comedy']
83567,Somersault in a Coffin,1996-04-01,0.0,['Drama']
101995,Inside,2012-04-13,0.0,[]
54424,Majority,2010-01-10,0.0,['Drama']
35964,Vavien,2009-11-18,0.0,"['Comedy', 'Thriller', 'Drama']"
124611,Time to Love,1965-10-09,0.0,"['Drama', 'Romance']"
270336,The Angel of Vengeance - The Female Hamlet,1977-01-01,0.0,['Drama']
270409,Suçlular aramizda,1964-12-07,0.0,"['Crime', 'Drama']"
138767,Room 514,2012-10-12,0.0,[]
254023,The Humbling,2014-03-26,0.0,"['Drama', 'Comedy']"
131739,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",2011-12-23,0.0,"['History', 'War']"
2189,Tomboy,1985-11-14,14100000.0,"['Comedy', 'Romance']"
44664,Reckless Kelly,1994-05-04,0.0,['Comedy']
110538,It Takes Two,1988-07-13,0.0,"['Comedy', 'Romance']"
264763,Regarding Susan Sontag,2014-04-20,0.0,['Documentary']
293126,Terror at the Mall,2014-09-15,0.0,['Documentary']
60029,Malibu Beach,1978-05-01,0.0,['Comedy']
52117,Hamburger: The Motion Picture,1986-05-05,0.0,['Comedy']
67693,Jocks,1986-11-14,0.0,['Comedy']
148833,Last Resort,1986-03-31,0.0,['Comedy']
57683,The Maker,1997-10-17,0.0,"['Drama', 'Crime', 'Thriller']"
163523,14 Going on 30,1988-03-06,0.0,[]
82401,Can of Worms,1999-04-10,0.0,"['Comedy', 'Family', 'Science Fiction']"
214216,Babycakes,1989-02-14,0.0,"['Comedy', 'Drama', 'Romance']"
46836,Willy/Milly,1986-11-14,235262.0,"['Comedy', 'Fantasy']"
296095,Little White Lie,2014-07-29,0.0,['Documentary']
70349,Beauty and the Beast,1978-03-01,0.0,"['Drama', 'Fantasy', 'Horror', 'Romance']"
276906,Apartment Troubles,2014-06-15,0.0,"['Drama', 'Comedy']"
300690,Lily & Kat,2015-03-20,0.0,"['Drama', 'Comedy']"
257214,Loaded,2014-03-08,0.0,"['Comedy', 'Drama']"
88338,Running Hot,1984-02-01,0.0,"['Crime', 'Drama']"
49497,Camp Cucamonga,1990-09-23,0.0,"['Comedy', 'Drama', 'Family']"
169379,My American Cousin,1985-09-05,0.0,"['Comedy', 'Drama']"
142216,Quarterback Princess,1983-12-03,0.0,['Drama']
117509,Wimps,1986-01-01,0.0,[]
46578,Cheerleaders' Wild Weekend,1979-09-01,0.0,"['Comedy', 'Crime']"
62545,Casomai,2002-01-01,0.0,"['Comedy', 'Romance']"
177354,Stud Life,2012-03-22,0.0,"['Drama', 'Romance']"
27200,Sherlock Holmes in New York,1976-10-18,0.0,['Thriller']
12601,Garden of Love,2003-03-03,0.0,"['Horror', 'Foreign']"
151123,The Village,2010-02-01,0.0,[]
263109,Shaun the Sheep Movie,2015-02-05,59700000.0,"['Family', 'Animation', 'Comedy', 'Adventure']"
244539,Infinitely Polar Bear,2014-01-18,1430655.0,"['Comedy', 'Drama']"
62678,Bastards,2006-02-02,0.0,"['Action', 'Drama', 'War']"
26447,3:15,1985-01-31,0.0,"['Action', 'Crime', 'Thriller']"
192452,Hot Times at Montclair High,1989-01-01,0.0,['Comedy']
14630,Puberty Blues,1981-12-10,0.0,"['Drama', 'Comedy']"
81457,Computer Beach Party,1987-01-01,0.0,['Comedy']
58507,The Check Is in the Mail...,1986-01-01,0.0,['Comedy']
98103,Summer Job,1989-03-03,0.0,[]
57308,P.R.O.F.S,1985-09-18,0.0,['Comedy']
46830,Poison Ivy,1985-02-10,0.0,"['Comedy', 'Romance']"
101968,An Insignificant Harvey,2011-10-07,0.0,['Drama']
16217,The Big Steal,1990-09-20,0.0,['Comedy']
15029,The Whoopee Boys,1986-08-22,0.0,"['Comedy', 'Romance']"
117510,Preppies,1984-04-01,0.0,['Comedy']
151370,Crash Course,1988-01-18,0.0,[]
54803,The Beach Girls,1982-03-26,0.0,['Comedy']
210777,Tell Me a Riddle,1980-12-15,0.0,['Drama']
117512,Goin' All the Way!,1982-11-11,0.0,['Comedy']
134308,The Bermuda Triangle,1996-01-01,0.0,"['Mystery', 'Adventure']"
58219,The Ages of Love,2011-02-25,0.0,"['Comedy', 'Romance']"
308504,Last Knights,2015-04-03,3643591.0,"['Action', 'Adventure']"
83706,The Viral Factor,2012-01-19,0.0,"['Drama', 'Action']"
40817,Kiss Me Again,2010-01-29,0.0,['Comedy']
92038,Penny Pinchers,2011-11-10,0.0,"['Romance', 'Comedy', 'Foreign']"
72024,Boobs: An American Obsession,2010-02-09,0.0,['Documentary']
321640,The Jinx: The Life and Deaths of Robert Durst,2015-02-08,0.0,['Documentary']
296029,Matt Shepard Is a Friend of Mine,2014-10-07,0.0,"['History', 'Documentary']"
30723,Cavegirl,1985-05-01,0.0,['Comedy']
85598,Streetwalkin',1985-09-20,0.0,"['Thriller', 'Drama']"
190913,Screen Test,1985-08-09,0.0,['Comedy']
321528,Batman vs. Robin,2015-04-14,0.0,"['Action', 'Adventure', 'Animation']"
85948,Liar's Moon,1982-09-01,0.0,['Drama']
268523,Nice and Easy,2014-05-07,0.0,['Comedy']
228692,Cheatin',2013-10-18,0.0,['Animation']
58411,Cannibal Girls,1973-04-01,0.0,"['Comedy', 'Horror']"
251489,Dream Trap,1990-01-01,0.0,[]
38923,High School U.S.A.,1983-10-16,0.0,"['TV Movie', 'Romance', 'Comedy']"
30467,Virgin High,1991-01-23,0.0,['Comedy']
93935,Hot Resort,1985-01-01,0.0,[]
87817,What's New About Love?,2012-02-09,0.0,"['Drama', 'Romance']"
38981,Seven Minutes in Heaven,1985-05-09,0.0,"['Comedy', 'Drama', 'Romance']"
251419,Senior Week,1988-08-01,0.0,['Comedy']
305310,Mr. Civil Rights: Thurgood Marshall and the NAACP,2014-10-01,0.0,[]
151141,Malibu Hot Summer,1981-01-01,0.0,[]
181801,Hot Splash,1988-05-19,0.0,[]
31448,The Invisible Kid,1988-01-01,0.0,"['Comedy', 'Science Fiction']"
51743,Stewardess School,1986-08-01,0.0,['Comedy']
134153,Pretty Smart,1987-03-13,0.0,"['Drama', 'Comedy']"
29631,The Big Bet,1985-01-01,0.0,[]
90888,Monster High,1989-12-20,0.0,"['Horror', 'Comedy', 'Science Fiction']"
304357,Woman in Gold,2015-04-10,61619773.0,['Drama']
29611,Sole Survivor,1983-12-01,0.0,"['Horror', 'Thriller']"
283703,The Postman's White Nights,2014-10-14,0.0,['Drama']
159479,"Ryaba, My Chicken",1994-10-01,4635143.0,[]
50220,The Seat Filler,2004-08-05,0.0,"['Comedy', 'Romance']"
248808,Crisis Hotline: Veterans Press 1,2013-11-11,0.0,['Documentary']
33370,Done the Impossible,2006-07-28,0.0,['Documentary']
328763,Echoes,2014-07-05,0.0,"['Drama', 'Horror', 'Thriller']"
11677,Stadtgespräch,1995-10-26,0.0,['Comedy']
10146,Men...,1985-12-19,0.0,['Comedy']
320996,Iliza Shlesinger: Freezing Hot,2015-01-23,0.0,['Comedy']
301304,Doug Benson: Doug Dynasty,2014-11-06,0.0,"['TV Movie', 'Comedy']"
269148,Samba,2014-10-15,151530.0,"['Drama', 'Comedy']"
18506,Once Upon A Mattress,2005-12-18,0.0,"['Comedy', 'Music', 'Romance']"
231401,The Sound of Music Live!,2013-12-05,0.0,"['Drama', 'Family']"
13584,Bill Bailey: Part Troll,2004-11-22,0.0,['Comedy']
158455,An Afghan Love Story,2013-01-20,0.0,[]
111149,Rafferty and the Gold Dust Twins,1975-02-02,0.0,['Comedy']
276902,Cut Bank,2014-09-10,0.0,['Thriller']
284189,Les mauvaises têtes,2013-09-11,0.0,['Comedy']
51883,Toutes les Filles sont Folles,2003-03-30,0.0,"['Romance', 'Comedy']"
9803,Seven Dwarfs,2004-10-28,0.0,['Comedy']
332356,Killing Jesus,2015-04-05,0.0,"['Drama', 'History', 'TV Movie']"
156329,The Mad Genius,1931-11-07,0.0,"['Drama', 'Horror', 'Romance']"
41422,Water's Edge,2003-10-09,0.0,['Thriller']
79908,Outing Riley,2004-01-01,0.0,['Comedy']
36808,Hollywood Hot Tubs,1984-07-01,0.0,['Comedy']
40600,Hot Moves,1984-10-04,0.0,['Comedy']
119592,Nightmare Weekend,1986-01-01,0.0,"['Horror', 'Science Fiction']"
24626,Dance 'Til Dawn,1988-10-23,0.0,"['Comedy', 'Family']"
255324,Party Plane,1991-01-02,0.0,[]
27886,Slaughter High,1986-01-01,0.0,['Horror']
104043,Old Enough,1984-08-24,0.0,['Drama']
79054,The Revenge of the Teenage Vixens from Outer Space,1985-01-01,0.0,"['Comedy', 'Science Fiction']"
84997,They're Playing with Fire,1984-04-01,0.0,"['Crime', 'Horror', 'Thriller']"
117514,Beach Balls,1988-05-01,0.0,['Comedy']
93922,Getting Lucky,1989-12-31,0.0,"['Comedy', 'Family']"
129332,Party Camp,1987-06-19,0.0,[]
30411,Surf II,1984-01-01,0.0,['Comedy']
29819,Summer Camp,1979-06-01,0.0,['Comedy']
38967,Nobody's Perfect,1990-02-02,0.0,['Comedy']
31086,Gorp,1980-05-01,0.0,['Comedy']
93937,Dangerous Curves,1989-07-07,0.0,['Comedy']
114674,Can It Be Love,1992-08-19,0.0,['Comedy']
228108,The Road Within,2014-10-24,0.0,"['Comedy', 'Drama']"
84771,Lovelines,1984-11-02,0.0,['Comedy']
89931,Oddballs,1984-04-06,0.0,['Comedy']
38916,Modern Girls,1986-11-07,0.0,"['Comedy', 'Romance']"
30296,The Malibu Bikini Shop,1986-11-01,0.0,['Comedy']
36696,Space Dogs,2010-03-18,6500000.0,"['Family', 'Animation']"
214827,Body Waves,1992-05-26,0.0,['Comedy']
93215,The First Turn-On!,1983-11-04,0.0,['Comedy']
56379,Beach House,1977-10-27,0.0,['Comedy']
248559,Let's Do It!,1982-07-09,0.0,['Comedy']
29108,Gregory's Two Girls,1999-10-15,0.0,['Comedy']
47946,Body Rock,1984-09-28,0.0,"['Music', 'Drama']"
334651,De feu et de glace,2008-11-08,0.0,[]
43030,Cash McCall,1960-01-27,0.0,"['Comedy', 'Drama', 'Romance']"
31344,The 317th Platoon,1965-03-31,0.0,"['War', 'History', 'Foreign']"
44672,Breaking All the Rules,1985-04-01,0.0,"['Romance', 'Comedy']"
84777,Gimme an 'F',1984-11-16,0.0,['Comedy']
202337,Welcome to 18,1986-04-18,0.0,"['Comedy', 'Drama']"
52894,Thunder Alley,1985-08-01,0.0,['Drama']
242575,"Guten Tag, Ramón",2013-10-18,0.0,['Drama']
81894,Getting It On,1983-08-01,0.0,['Comedy']
98308,Teen Vamp,1988-01-01,0.0,"['Comedy', 'Horror']"
30643,The Princess Academy,1987-04-01,0.0,['Comedy']
54118,Night School,1981-01-07,0.0,"['Horror', 'Mystery', 'Thriller']"
72178,One Night Only,1986-01-06,0.0,['Comedy']
37935,One Dark Night,1983-02-01,0.0,['Horror']
58242,"Sarah, Plain and Tall - Winter's End",1999-11-20,0.0,"['Drama', 'Family']"
107287,Anna and the Wolves,1973-06-04,0.0,['Drama']
65218,Lemonade Mouth,2011-04-15,0.0,"['Drama', 'Comedy']"
116521,Sex Appeal,1986-05-01,0.0,['Comedy']
77850,School Spirit,1985-10-30,0.0,['Comedy']
105246,Basic Training,1985-11-01,0.0,['Comedy']
71697,Ghost Chase,1987-06-25,0.0,"['Horror', 'Fantasy', 'Science Fiction', 'Family']"
89909,Under the Boardwalk,1989-04-14,147542.0,"['Comedy', 'Romance']"
260672,The First Time,1983-07-13,0.0,['Comedy']
200114,The Vals,1982-11-01,0.0,[]
188826,Copperhead,2013-06-28,0.0,"['Drama', 'History']"
8490,Borderline,1980-10-31,0.0,"['Crime', 'Drama', 'Action']"
85230,The Clown at Midnight,1999-02-09,0.0,"['Horror', 'Thriller']"
158852,Tomorrowland,2015-05-19,209154322.0,"['Adventure', 'Family', 'Mystery', 'Science Fiction']"
294083,Dead Girls,2014-09-21,0.0,['Horror']
37582,Sleeping Dogs,1977-10-06,0.0,"['Action', 'Thriller']"
322460,Crooks and Coronets,1969-04-02,0.0,['Comedy']
107525,Saippuaprinssi,2006-02-10,0.0,[]
255157,The Forger,2014-09-10,0.0,"['Thriller', 'Crime', 'Drama']"
167221,Long Live Freedom,2013-02-13,48125.0,['Drama']
229328,Electricity,2014-12-12,0.0,['Drama']
136345,Ballerina,2006-08-31,0.0,['Foreign']
330588,Monsoon Baby,2014-09-17,0.0,['Drama']
215658,Luton,2013-10-10,0.0,['Drama']
283708,Far from Men,2014-08-30,0.0,"['Drama', 'War']"
253639,And the Oscar Goes To...,2014-02-02,0.0,"['TV Movie', 'Documentary']"
323016,Armi Alive!,2015-03-20,0.0,"['Documentary', 'Drama']"
250665,No No: A Dockumentary,2014-01-20,0.0,['Documentary']
208333,The Naked Ape,1973-08-01,0.0,"['Animation', 'Comedy', 'War']"
289126,Hiver rouge,2011-09-08,0.0,['Thriller']
320299,Bleu catacombes,2014-01-21,0.0,['Thriller']
335141,Bob le magnifique,1998-01-01,0.0,[]
335145,Let It Be Me,1995-11-17,0.0,"['Drama', 'Romance']"
267623,Pas d'inquiétude,2014-04-09,0.0,['Drama']
74087,Death Carries a Cane,1973-01-05,0.0,"['Horror', 'Mystery', 'Thriller']"
292262,Graffiti Wars,2011-08-14,0.0,['Documentary']
19900,Weather Girl,2009-07-10,0.0,"['Action', 'Comedy', 'Mystery', 'Romance', 'Thriller']"
26574,Dudes,1987-08-01,0.0,"['Adventure', 'Comedy']"
253626,Good Kill,2015-04-09,316472.0,"['Action', 'Drama', 'Thriller']"
10370,Premutos: Lord of the Living Dead,1997-01-01,0.0,['Horror']
158217,Kamikaze Taxi,1995-04-29,0.0,"['Crime', 'Action']"
259958,Alex of Venice,2015-04-17,0.0,['Drama']
59481,A House In The Hills,1993-01-20,0.0,"['Thriller', 'Romance']"
283698,Hungry Hearts,2015-01-15,6921.0,['Drama']
53670,Say Nothing,2001-08-01,0.0,"['Action', 'Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']"
243526,Faults,2014-03-06,0.0,"['Thriller', 'Drama']"
284270,Cub,2014-10-29,0.0,"['Adventure', 'Horror']"
186610,Swearnet: The Movie,2014-08-29,0.0,['Comedy']
180418,15 Years and One Day,2013-06-07,0.0,['Drama']
312797,The Barber,2015-03-27,0.0,['Thriller']
88744,The Woman with the 5 Elephants,2010-01-09,0.0,"['Documentary', 'Foreign']"
62008,Good Deeds,2012-02-23,0.0,"['Comedy', 'Drama', 'Romance']"
62730,In Search of Memory,2008-08-20,0.0,['Documentary']
283707,Black Souls,2014-09-18,0.0,"['Crime', 'Drama']"
229182,The Harvest,2013-10-19,0.0,"['Horror', 'Thriller']"
321678,PMMP – Life is Right Here,2015-01-31,0.0,"['Documentary', 'Music']"
26569,The 7 Grandmasters,1977-03-20,0.0,"['Action', 'Foreign']"
253303,Buzzard,2015-03-06,13684.0,"['Comedy', 'Drama', 'Horror']"
134662,Ape,2012-08-08,0.0,"['Drama', 'Comedy']"
256961,Paul Blart: Mall Cop 2,2015-04-16,107597242.0,"['Action', 'Comedy', 'Family']"
282313,The Reconstruction of William Zero,2015-04-11,0.0,"['Science Fiction', 'Drama', 'Thriller']"
32901,Mine,2009-03-01,0.0,['Documentary']
261273,Toxin,2014-02-25,0.0,"['Action', 'Horror', 'Science Fiction']"
312316,The Elevator: Three Minutes Can Change Your Life,2013-01-30,0.0,"['Drama', 'Thriller']"
52629,El Infierno,2010-09-03,0.0,"['Drama', 'Crime', 'Comedy']"
54770,Time Traveller: The Girl Who Leapt Through Time,2010-03-13,0.0,['Adventure']
139302,The Bitter Buddha,2012-06-15,0.0,['Documentary']
287587,Adult Beginners,2014-09-08,108808.0,"['Drama', 'Comedy']"
145474,The Invisible Men,2012-01-01,0.0,['Documentary']
19306,At World's End,2009-10-09,0.0,"['Adventure', 'Action', 'Comedy', 'Thriller']"
270654,Parts Per Billion,2014-03-25,15000000.0,['Science Fiction']
269776,Alléluia,2014-05-14,0.0,"['Horror', 'Drama', 'Thriller']"
103199,Tizoc,1956-06-15,0.0,"['Drama', 'Romance']"
328799,"It's Me, Hilary: The Man Who Drew Eloise",2015-01-24,0.0,['Documentary']
127475,The Revengers,1972-06-21,0.0,"['Action', 'Western', 'Crime']"
203072,The Surrealist and His Naughty Hand,2013-06-02,0.0,"['Drama', 'Comedy']"
100351,Sylvia,1965-02-10,0.0,"['Drama', 'Thriller', 'Romance']"
132128,Voices of the Andes,2009-01-01,0.0,"['History', 'Documentary', 'Foreign']"
90509,"Exhausted: John C. Holmes, the Real Story",1981-06-06,0.0,['Documentary']
195385,The Magnificent Dare Devil,1973-11-20,0.0,[]
92233,Forbidden Photos of a Lady Above Suspicion,1970-11-19,0.0,['Mystery']
77029,Death Walks on High Heels,1971-11-19,0.0,"['Mystery', 'Thriller']"
91255,Death Walks at Midnight,1972-11-17,0.0,"['Mystery', 'Thriller', 'Horror']"
92389,Badge 373,1973-07-25,0.0,"['Thriller', 'Crime', 'Drama']"
72002,The Last Mile,1959-02-18,0.0,"['Drama', 'Thriller', 'Crime']"
167101,Born Reckless,1958-11-02,0.0,"['Western', 'Drama', 'Romance']"
3164,Frankenstein 1970,1958-07-20,0.0,"['Horror', 'Science Fiction']"
30034,Shield for Murder,1954-08-27,0.0,['Crime']
52681,"September 30, 1955",1978-01-06,0.0,['Drama']
44409,"Number, Please?",1920-12-26,0.0,['Comedy']
265741,Amelia Earhart: The Final Flight,1994-06-12,0.0,"['TV Movie', 'Drama']"
43789,Andy Hardy's Private Secretary,1941-02-21,0.0,"['Comedy', 'Romance']"
95493,Final Voyage,2000-06-20,0.0,"['Drama', 'Action']"
281180,First to Fight,1967-01-25,0.0,['War']
134693,Heathens and Thieves,2012-08-01,0.0,"['Action', 'Western']"
46915,King Lear,1983-04-03,0.0,['Drama']
42495,King Lear,1971-02-04,0.0,"['Drama', 'Foreign']"
91472,Man from Del Rio,1956-10-30,0.0,['Western']
52212,Miranda,1985-10-15,0.0,"['Comedy', 'Romance']"
301229,Muffin Top: A Love Story,2014-10-18,0.0,"['Romance', 'Comedy']"
86269,Mutant Hunt,1987-06-01,0.0,"['Action', 'Thriller', 'Science Fiction', 'Horror']"
61865,Born in Absurdistan,1999-11-01,0.0,['Comedy']
85184,Nightmares,1980-10-30,0.0,['Horror']
274415,The Pasta Detectives,2014-07-10,0.0,"['Family', 'Adventure', 'Comedy']"
86258,The Brave Bulls,1951-04-18,0.0,[]
94739,The Duke Is Tops,1938-01-02,0.0,['Music']
299353,About a Girl,2015-08-06,0.0,"['Drama', 'Comedy']"
92716,The Maltese Bippy,1969-06-18,0.0,"['Mystery', 'Comedy', 'Horror']"
70247,Watchers II,1990-08-16,0.0,"['Horror', 'Science Fiction']"
128043,The Outsider,1981-01-01,0.0,['Drama']
147264,The Outsider,2005-12-04,0.0,[]
185843,The Strangler,1970-09-11,0.0,['Drama']
45679,The System,1953-04-18,0.0,['Crime']
291558,Vagabond Lady,1935-05-03,0.0,"['Drama', 'Comedy', 'Romance']"
47944,Without a Trace,1983-02-04,0.0,"['Drama', 'Mystery']"
20036,The Prince & Me: A Royal Honeymoon,2008-10-28,0.0,"['Comedy', 'Romance']"
165321,Way Beyond Weight,2012-09-01,0.0,['Documentary']
275244,Cheburashka,2010-12-18,0.0,"['Family', 'Animation']"
28855,The Return of Count Yorga,1971-08-18,0.0,['Horror']
128614,"Like Father, Like Son",1965-08-01,0.0,['Drama']
91683,Edge of Sanity,1989-04-14,0.0,"['Horror', 'Thriller']"
278990,Seve,2014-06-27,0.0,"['Drama', 'Documentary']"
270400,Breathe,2014-09-04,0.0,['Drama']
259453,I Am Soldier,2014-03-17,0.0,"['Action', 'Thriller', 'War']"
214464,The Dead 2: India,2013-08-22,0.0,['Horror']
38154,Lorelei: The Witch of the Pacific Ocean,2005-03-05,0.0,"['Drama', 'War']"
35703,Holiday in the Sun,2001-11-10,0.0,"['Action', 'Adventure', 'Comedy', 'Family']"
43913,Postmortem,1998-06-20,0.0,['Thriller']
17669,The Last Templar,2009-01-01,0.0,['History']
164331,Spiders,2013-02-08,0.0,"['Science Fiction', 'Thriller']"
97829,Syncopation,1942-05-22,0.0,[]
281778,Survivor,2014-07-22,0.0,"['Science Fiction', 'Action', 'Fantasy']"
330431,NH10,2015-03-13,0.0,['Action']
19599,Book of Blood,2009-03-07,0.0,"['Horror', 'Drama', 'Mystery', 'Thriller']"
14572,Patlabor 2: The Movie,1993-08-07,0.0,"['Animation', 'Science Fiction', 'Action']"
260310,Space Dogs 2,2014-02-06,0.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
248087,The Eternal Zero,2013-12-20,84500000.0,"['War', 'Drama']"
94205,Exaella,2011-12-22,0.0,"['Animation', 'Action', 'Drama', 'Science Fiction']"
225982,From Inside,2008-10-17,0.0,[]
139862,Rommel,2012-06-06,0.0,"['Action', 'War', 'History', 'Drama']"
75066,The President,1961-01-03,0.0,"['Drama', 'Mystery', 'Thriller']"
289720,Outcast,2014-09-26,0.0,['Action']
294517,Aging Out,2004-03-12,0.0,[]
282631,The Admiral: Roaring Currents,2014-07-30,112156811.0,"['Adventure', 'War']"
32029,The Domino Principle,1977-03-23,0.0,"['Drama', 'Crime']"
96337,Zandy's Bride,1974-05-19,0.0,['Western']
55044,Cisco Pike,1972-01-14,0.0,['Drama']
85644,Riot,1969-01-15,0.0,['Action']
84511,Banning,1967-12-13,0.0,"['Romance', 'Drama']"
144498,To Find a Man,1972-01-31,0.0,[]
290865,Tazza: The Hidden Card,2014-09-03,0.0,"['Drama', 'Crime']"
75989,Lady in White,1962-07-02,0.0,"['Mystery', 'Thriller']"
49823,The Lightship,1986-09-26,0.0,['Thriller']
154276,The Stone Boy,1984-04-04,0.0,['Drama']
241939,Threshold,1981-09-19,0.0,"['Drama', 'Science Fiction']"
246654,Géraldine,2000-01-01,0.0,['Animation']
12697,Laura's Star,2004-09-19,0.0,"['Animation', 'Family']"
329540,The Marine 4: Moving Target,2015-04-10,0.0,"['Thriller', 'Action']"
18068,Babar: King of the Elephants,1999-04-28,0.0,"['Family', 'Animation']"
278316,Da Sweet Blood of Jesus,2014-06-22,0.0,"['Thriller', 'Comedy', 'Romance']"
228205,The Longest Ride,2015-04-09,63013281.0,"['Drama', 'Romance']"
272418,Man from Reno,2015-03-27,0.0,"['Mystery', 'Drama', 'Crime', 'Thriller']"
142115,Five Dances,2013-06-19,0.0,"['Drama', 'Romance']"
52333,Astral City: A Spiritual Journey,2010-05-10,0.0,['Drama']
38035,Sweet Sugar,1972-06-09,0.0,"['Action', 'Drama']"
266331,Table For Five,1983-02-18,2439705.0,[]
45873,Cannabis,1970-09-02,0.0,"['Action', 'Crime', 'Drama']"
284289,Beyond the Reach,2014-09-06,45895.0,['Thriller']
325382,Nuntius,2014-10-28,0.0,['Science Fiction']
284470,Atari: Game Over,2014-11-19,0.0,['Documentary']
332759,Einstein,2015-03-26,0.0,"['Action', 'TV Movie']"
228381,Broken Glass Park,2013-11-21,0.0,['Drama']
290043,Mörderische Erpressung,2006-11-03,0.0,['Crime']
254936,Girltrash: All Night Long,2014-02-10,0.0,"['Crime', 'Drama', 'Comedy', 'Music']"
21461,Lage Raho Munna Bhai,2006-01-01,0.0,"['Comedy', 'Drama', 'Romance']"
295592,Monkey Kingdom,2015-04-17,16661077.0,['Documentary']
315367,Beck 30 - Sjukhusmorden,2015-03-28,0.0,"['Thriller', 'Crime', 'Mystery']"
313074,Sword of Vengeance,2014-10-03,0.0,"['Drama', 'Action', 'Adventure']"
114003,Jersey Shore Shark Attack,2012-06-09,0.0,"['TV Movie', 'Action', 'Science Fiction']"
128207,Ship of Theseus,2012-09-06,0.0,['Drama']
35852,Obsession,1949-08-03,0.0,"['Thriller', 'Crime']"
201132,Antarctica: A Year on Ice,2013-09-05,0.0,"['Drama', 'Adventure', 'Documentary']"
28904,The Dog Who Saved Christmas,2009-11-09,0.0,"['Comedy', 'Family']"
194883,Indebted,2013-05-23,0.0,"['Drama', 'Thriller']"
46808,Darkness in Tallinn,1993-06-06,0.0,"['Comedy', 'Thriller']"
293863,The Age of Adaline,2015-04-16,65663276.0,"['Fantasy', 'Drama', 'Romance']"
297702,Gutshot Straight,2014-10-11,0.0,['Thriller']
250756,Lambert & Stamp,2015-04-03,0.0,['Documentary']
132342,The Liberator,2013-09-09,0.0,"['Drama', 'History']"
319389,Lovesick,2014-04-24,0.0,"['Romance', 'Comedy']"
174615,Return to Source: The Philosophy of The Matrix,2004-12-07,0.0,['Documentary']
329241,Sinatra: All or Nothing at All,2015-04-05,0.0,['Documentary']
261906,The Sheik,2014-04-26,0.0,['Documentary']
256924,Danny Collins,2015-03-19,10835752.0,"['Comedy', 'Drama', 'Music']"
143525,I'm Afraid,1982-03-26,0.0,[]
21891,Confessions of a Sociopathic Social Climber,2005-03-12,0.0,"['Comedy', 'Romance']"
333089,Bad Hurt,2016-02-12,0.0,['Drama']
70758,"Hey, Boo: Harper Lee & To Kill a Mockingbird",2011-05-13,26488.0,['Documentary']
283691,Halo: Nightfall,2014-11-11,0.0,"['Adventure', 'Science Fiction', 'Action', 'Thriller']"
95056,I'm Not Jesus Mommy,2011-05-06,0.0,"['Drama', 'Science Fiction', 'Thriller']"
44216,Downstream,2010-02-24,0.0,"['Science Fiction', 'Action']"
87503,Eugenie,1970-02-20,0.0,"['Drama', 'Horror']"
198044,First Love,1970-10-07,0.0,[]
336018,Finding Gastón,2014-03-20,0.0,['Documentary']
85966,Night Call Nurses,1972-06-01,0.0,['Comedy']
26503,The Black Cat,1981-04-04,0.0,['Horror']
39992,House of Clocks,1989-01-01,0.0,"['Horror', 'Foreign']"
48846,The Sweet House of Horrors,1989-01-01,0.0,"['Horror', 'Foreign']"
37932,Flicka 2,2010-05-04,0.0,['Adventure']
325113,A Girl Like Her,2015-03-27,0.0,['Drama']
309304,Grandma,2015-06-04,7087452.0,"['Comedy', 'Drama']"
248611,Mea Culpa,2014-02-05,0.0,"['Action', 'Thriller']"
131455,The Struggle,1931-12-10,0.0,['Drama']
39185,Winning Time: Reggie Miller vs. The New York Knicks,2010-03-14,0.0,['Documentary']
54735,Straight Outta LA,2010-05-11,0.0,['Documentary']
54732,Silly Little Game,2010-04-20,0.0,['Documentary']
265330,Bad Boys,2014-04-17,0.0,['Documentary']
214074,October November,2013-09-05,0.0,['Drama']
26687,The Unseeable,2006-11-02,0.0,"['Drama', 'Horror', 'Mystery', 'Foreign']"
13892,Scarfies,1999-08-05,0.0,"['Comedy', 'Thriller']"
333103,Comedy Central Roast of Justin Bieber,2015-03-30,0.0,['Comedy']
21383,The Butterfly Tattoo,2009-04-17,0.0,"['Drama', 'Thriller']"
197583,50 to 1,2014-03-21,1064454.0,"['Comedy', 'Drama']"
73529,Mardock Scramble: The First Compression,2010-11-06,0.0,"['Thriller', 'Animation', 'Action', 'Drama']"
122662,,,,"['Animation', 'Science Fiction']"
50794,The Even Stevens Movie,2003-06-13,0.0,"['TV Movie', 'Comedy', 'Family']"
111771,The Four Year Plan,2011-11-16,0.0,"['Documentary', 'Foreign']"
262009,In the Crosswind,2014-03-28,0.0,"['History', 'War']"
250745,Happy Valley,2014-11-14,0.0,['Documentary']
168864,GMO OMG,2013-09-13,0.0,"['Documentary', 'Family']"
300155,A Royal Night Out,2015-05-14,228136.0,"['Thriller', 'Romance', 'Drama']"
60591,The Chain Reaction,1980-09-25,0.0,"['Action', 'Science Fiction', 'Thriller']"
77128,Absolution,1978-06-05,0.0,"['Drama', 'Thriller', 'Mystery', 'Foreign']"
27698,Kisaragi,2007-06-16,0.0,"['Comedy', 'Mystery']"
